Name,Season,Tm,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
J.R. Smith,,,,,,,,,,,,,,,,,,,,,,,
J.R. Smith,5,DEN,,372.0,48.0,9187.0,9.7,22.2,0.43799999999999994,4.0,5.4,0.741,1.0,5.2,6.2,4.4,2.1,0.4,3.2,4.5,27.7,108.0,108.0
J.R. Smith,4,NYK,,210.0,42.0,6594.0,9.4,22.7,0.41600000000000004,3.2,4.3,0.726,1.1,6.2,7.3,4.8,1.9,0.4,2.6,4.4,25.5,105.0,108.0
J.R. Smith,2,"NOH,NOK",,131.0,81.0,2848.0,8.4,21.3,0.39399999999999996,3.7,5.0,0.74,1.1,3.9,5.0,3.8,1.8,0.3,3.1,4.3,23.1,97.0,110.0
Eric Gordon,2008-09,LAC,SG,78.0,65.0,2677.0,8.0,17.5,0.456,5.8,6.8,0.8540000000000001,0.9,3.0,3.9,4.2,1.5,0.7,3.2,3.3,24.4,112.0,115.0
Eric Gordon,2009-10,LAC,SG,62.0,60.0,2229.0,8.2,18.2,0.449,5.2,7.0,0.742,0.6,3.1,3.7,4.3,1.6,0.3,3.3,2.2,24.3,107.0,113.0
Eric Gordon,2010-11,LAC,SG,56.0,56.0,2112.0,10.5,23.2,0.45,7.0,8.5,0.825,1.1,2.9,4.0,6.0,1.7,0.4,3.7,2.8,30.5,112.0,112.0
Eric Gordon,2011-12,NOH,PG,9.0,9.0,310.0,11.0,24.5,0.45,8.6,11.4,0.754,0.4,4.0,4.4,5.4,2.3,0.7,4.2,3.5,32.4,105.0,106.0
Eric Gordon,2012-13,NOH,SG,42.0,40.0,1264.0,10.1,25.0,0.402,8.0,9.5,0.8420000000000001,0.4,2.9,3.3,5.9,1.9,0.3,5.0,3.2,30.6,101.0,112.0
Eric Gordon,2013-14,NOP,SG,64.0,64.0,2057.0,9.0,20.7,0.436,4.4,5.6,0.785,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25.0,105.0,113.0
Eric Gordon,2014-15,NOP,SG,12.0,12.0,372.0,6.0,15.0,0.39799999999999996,1.9,2.8,0.7,0.7,3.2,3.9,3.3,1.9,0.4,2.4,4.3,15.9,97.0,112.0
Eric Gordon,Career,,,323.0,306.0,11021.0,8.9,20.3,0.441,5.8,7.2,0.807,0.8,3.1,3.9,5.0,1.7,0.4,3.6,3.0,26.3,108.0,113.0
Eric Gordon,,,,,,,,,,,,,,,,,,,,,,,
Eric Gordon,3,LAC,,196.0,181.0,7018.0,8.8,19.5,0.452,6.0,7.4,0.81,0.9,3.0,3.9,4.8,1.6,0.5,3.4,2.8,26.2,110.0,113.0
Eric Gordon,4,"NOH,NOP",,127.0,125.0,4003.0,9.2,21.8,0.423,5.6,7.0,0.802,0.6,3.3,3.9,5.3,1.9,0.4,3.9,3.2,26.4,103.0,112.0
Boris Diaw,2003-04,ATL,SG,76.0,37.0,1919.0,3.9,8.6,0.447,1.5,2.6,0.602,3.1,6.4,9.4,5.0,1.6,1.0,3.5,5.3,9.4,93.0,107.0
Boris Diaw,2004-05,ATL,SG,66.0,25.0,1201.0,5.4,12.9,0.42200000000000004,2.5,3.4,0.74,2.4,5.1,7.4,6.5,1.6,0.8,3.8,5.4,13.7,95.0,112.0
Boris Diaw,2005-06,PHO,PF,81.0,70.0,2874.0,7.8,14.9,0.526,3.0,4.1,0.731,2.8,7.0,9.7,8.8,1.0,1.5,3.3,4.5,18.8,115.0,106.0
Boris Diaw,2006-07,PHO,PF,73.0,59.0,2268.0,6.8,12.6,0.5379999999999999,1.8,2.7,0.6829999999999999,2.0,5.0,7.0,7.8,0.6,0.8,3.4,3.9,15.7,111.0,109.0
Boris Diaw,2007-08,PHO,PF,82.0,19.0,2308.0,6.6,13.9,0.47700000000000004,2.1,2.8,0.7440000000000001,2.1,6.0,8.1,6.8,1.3,0.8,3.3,3.6,15.6,103.0,109.0
Boris Diaw,2008-09,TOT,PF,81.0,59.0,2754.0,8.7,17.2,0.507,2.0,2.9,0.687,2.3,6.1,8.4,6.5,1.2,1.0,4.2,3.9,20.8,105.0,109.0
Boris Diaw,2008-09,PHO,PF,22.0,0.0,538.0,7.4,13.1,0.5670000000000001,1.7,2.4,0.6920000000000001,2.2,5.6,7.8,4.3,1.0,0.8,3.4,3.6,17.0,109.0,114.0
Boris Diaw,2008-09,CHA,PF,59.0,59.0,2216.0,9.0,18.2,0.495,2.0,3.0,0.6859999999999999,2.3,6.2,8.5,7.0,1.2,1.1,4.4,4.0,21.8,105.0,107.0
Boris Diaw,2009-10,CHA,PF,82.0,82.0,2906.0,6.8,14.1,0.483,2.1,2.7,0.769,2.4,5.4,7.8,5.9,1.1,1.0,3.3,4.0,16.9,107.0,105.0
Boris Diaw,2010-11,CHA,PF,82.0,82.0,2778.0,7.3,14.9,0.49200000000000005,1.6,2.4,0.6829999999999999,2.0,6.0,8.0,6.5,1.4,0.9,3.2,3.7,17.8,107.0,109.0
Boris Diaw,2011-12,TOT,PF,57.0,35.0,1424.0,5.7,12.9,0.444,0.8,1.3,0.629,2.6,7.7,10.3,7.5,1.3,0.9,4.1,4.6,13.4,95.0,108.0
Boris Diaw,2011-12,CHA,PF,37.0,28.0,1018.0,6.0,14.6,0.41,0.9,1.4,0.63,2.4,7.7,10.1,8.2,1.0,1.0,4.3,3.7,14.1,89.0,111.0
Boris Diaw,2011-12,SAS,PF,20.0,7.0,406.0,5.1,8.7,0.588,0.6,1.0,0.625,2.9,7.9,10.8,6.0,1.8,0.8,3.6,6.9,11.8,113.0,102.0
Boris Diaw,2012-13,SAS,PF,75.0,20.0,1709.0,5.3,9.9,0.539,1.4,1.9,0.723,2.0,5.6,7.6,5.4,1.6,0.8,2.5,4.3,13.0,113.0,103.0
Boris Diaw,2013-14,SAS,PF,79.0,24.0,1974.0,7.7,14.8,0.521,1.7,2.4,0.7390000000000001,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,109.0,104.0
Boris Diaw,2014-15,SAS,PF,26.0,10.0,715.0,6.3,14.1,0.451,2.5,3.0,0.8290000000000001,2.2,7.1,9.3,6.7,1.2,0.6,3.0,3.9,16.6,108.0,103.0
Boris Diaw,Career,,,860.0,522.0,24830.0,6.8,13.7,0.496,1.9,2.7,0.715,2.3,6.1,8.4,6.7,1.2,1.0,3.4,4.1,16.3,106.0,107.0
Boris Diaw,,,,,,,,,,,,,,,,,,,,,,,
Boris Diaw,4,CHA,,260.0,251.0,8918.0,7.4,15.4,0.48100000000000004,1.8,2.5,0.711,2.3,6.0,8.3,6.6,1.2,1.0,3.6,3.9,18.1,104.0,107.0
Boris Diaw,4,PHO,,258.0,148.0,7988.0,7.2,13.8,0.517,2.3,3.2,0.721,2.3,6.0,8.4,7.6,1.0,1.1,3.3,4.0,16.9,110.0,108.0
Boris Diaw,4,SAS,,200.0,61.0,4804.0,6.5,12.5,0.518,1.6,2.2,0.748,2.1,6.4,8.4,5.7,1.3,0.8,2.9,4.1,15.6,111.0,104.0
Boris Diaw,2,ATL,,142.0,62.0,3120.0,4.5,10.3,0.435,1.9,2.9,0.665,2.8,5.9,8.7,5.6,1.6,0.9,3.6,5.3,11.1,94.0,109.0
Mike Dunleavy,2002-03,GSW,SF,82.0,3.0,1305.0,6.6,16.3,0.40299999999999997,3.0,3.9,0.78,2.6,5.8,8.4,4.1,2.1,0.7,3.4,4.7,18.2,103.0,109.0
Mike Dunleavy,2003-04,GSW,SF,75.0,69.0,2336.0,7.4,16.5,0.449,3.1,4.2,0.741,2.0,8.1,10.1,5.0,1.6,0.3,3.3,3.9,20.1,106.0,104.0
Mike Dunleavy,2004-05,GSW,SF,79.0,79.0,2570.0,8.2,18.1,0.451,2.7,3.4,0.779,1.9,6.8,8.7,4.1,1.6,0.5,2.6,4.0,21.2,107.0,107.0
Mike Dunleavy,2005-06,GSW,SF,81.0,68.0,2578.0,6.6,16.3,0.406,3.9,5.0,0.778,1.6,6.4,8.0,4.7,1.2,0.6,2.4,4.0,18.6,104.0,107.0
Mike Dunleavy,2006-07,TOT,SG-PF,82.0,49.0,2580.0,7.5,16.6,0.452,4.1,5.3,0.784,1.6,6.8,8.4,4.5,1.6,0.4,2.9,4.0,20.5,107.0,107.0
Mike Dunleavy,2006-07,GSW,PF,39.0,6.0,1051.0,7.6,17.0,0.449,3.6,4.7,0.772,1.8,6.8,8.6,5.4,1.8,0.6,3.3,3.8,20.5,106.0,108.0
Mike Dunleavy,2006-07,IND,SG,43.0,43.0,1529.0,7.4,16.3,0.45399999999999996,4.5,5.7,0.792,1.5,6.8,8.3,3.8,1.6,0.3,2.6,4.1,20.5,108.0,106.0
Mike Dunleavy,2007-08,IND,SG,82.0,82.0,2953.0,8.9,18.6,0.47600000000000003,5.6,6.7,0.8340000000000001,1.0,6.1,7.1,4.8,1.4,0.5,3.2,3.5,26.0,115.0,109.0
Mike Dunleavy,2008-09,IND,SG,18.0,14.0,495.0,9.3,23.3,0.401,5.3,6.5,0.815,1.4,5.4,6.8,4.4,1.2,0.9,3.8,3.6,27.2,101.0,111.0
Mike Dunleavy,2009-10,IND,SF,67.0,15.0,1486.0,7.6,18.6,0.41,4.4,5.3,0.8420000000000001,0.8,7.0,7.9,3.4,1.3,0.5,2.4,3.5,22.2,104.0,108.0
Mike Dunleavy,2010-11,IND,SG,61.0,44.0,1683.0,7.2,15.7,0.462,3.0,3.8,0.8,0.8,7.5,8.3,3.2,1.2,0.9,2.1,3.2,20.5,115.0,107.0
Mike Dunleavy,2011-12,MIL,SF,55.0,3.0,1445.0,8.5,17.9,0.474,4.1,5.1,0.8109999999999999,1.0,6.2,7.2,4.1,1.0,0.3,2.1,3.1,24.0,118.0,108.0
Mike Dunleavy,2012-13,MIL,SF,75.0,3.0,1943.0,7.2,16.3,0.442,2.7,3.3,0.82,0.8,6.8,7.6,3.8,1.0,0.9,2.3,3.5,20.5,111.0,107.0
Mike Dunleavy,2013-14,CHI,SF,82.0,61.0,2584.0,6.9,15.9,0.43,2.9,3.4,0.8540000000000001,0.9,6.2,7.1,3.8,1.3,0.9,2.2,3.4,19.1,108.0,102.0
Mike Dunleavy,2014-15,CHI,SF,25.0,25.0,770.0,6.0,13.3,0.452,2.3,3.1,0.7609999999999999,0.6,5.7,6.3,3.1,1.0,0.6,1.5,3.0,17.5,118.0,107.0
Mike Dunleavy,Career,,,864.0,515.0,24728.0,7.5,17.0,0.44299999999999995,3.7,4.6,0.8029999999999999,1.3,6.6,8.0,4.2,1.4,0.6,2.6,3.7,21.1,109.0,107.0
Mike Dunleavy,,,,,,,,,,,,,,,,,,,,,,,
Mike Dunleavy,5,GSW,,356.0,225.0,9840.0,7.3,16.9,0.43200000000000005,3.3,4.2,0.769,1.9,6.9,8.8,4.6,1.6,0.5,2.9,4.0,19.8,105.0,107.0
Mike Dunleavy,5,IND,,271.0,198.0,8146.0,8.1,17.9,0.451,4.6,5.6,0.8220000000000001,1.0,6.6,7.7,4.0,1.4,0.6,2.7,3.5,23.3,110.0,108.0
Mike Dunleavy,2,MIL,,130.0,6.0,3388.0,7.7,17.0,0.457,3.3,4.1,0.815,0.9,6.5,7.4,3.9,1.0,0.6,2.2,3.3,22.0,114.0,108.0
Mike Dunleavy,2,CHI,,107.0,86.0,3354.0,6.7,15.3,0.435,2.8,3.3,0.833,0.9,6.1,6.9,3.7,1.2,0.9,2.0,3.3,18.7,110.0,103.0
Matt Bonner,2004-05,TOR,C,82.0,0.0,1553.0,8.2,15.4,0.5329999999999999,1.9,2.4,0.789,3.6,5.9,9.5,1.6,1.3,0.6,1.3,7.3,19.6,120.0,110.0
Matt Bonner,2005-06,TOR,PF,78.0,6.0,1710.0,6.4,14.4,0.44799999999999995,1.9,2.3,0.8290000000000001,2.7,6.1,8.8,1.7,1.5,1.0,1.0,6.7,18.0,122.0,112.0
Matt Bonner,2006-07,SAS,PF,56.0,0.0,653.0,8.7,19.4,0.447,2.2,3.1,0.711,5.2,7.5,12.8,1.8,1.4,0.9,2.0,5.5,22.5,111.0,100.0
Matt Bonner,2007-08,SAS,PF,68.0,3.0,853.0,7.7,18.4,0.41600000000000004,2.4,2.8,0.8640000000000001,3.4,8.8,12.2,2.0,0.9,1.1,2.5,7.0,20.7,104.0,102.0
Matt Bonner,2008-09,SAS,PF,81.0,67.0,1928.0,7.5,15.1,0.496,0.5,0.6,0.7390000000000001,2.7,8.1,10.9,2.3,1.3,0.7,1.0,5.4,18.8,123.0,104.0
Matt Bonner,2009-10,SAS,PF,65.0,8.0,1161.0,7.5,16.8,0.446,1.6,2.2,0.7290000000000001,2.3,7.3,9.7,3.1,1.4,1.1,1.8,4.9,20.6,117.0,104.0
Matt Bonner,2010-11,SAS,PF,66.0,1.0,1432.0,6.2,13.5,0.46399999999999997,1.2,1.6,0.7440000000000001,2.2,6.5,8.7,2.2,0.9,0.8,1.0,4.0,17.5,125.0,108.0
Matt Bonner,2011-12,SAS,PF,65.0,2.0,1326.0,6.0,13.6,0.44,0.6,0.8,0.762,1.1,7.2,8.3,2.4,0.6,0.8,0.5,2.6,16.7,124.0,106.0
Matt Bonner,2012-13,SAS,PF,68.0,4.0,909.0,6.3,12.9,0.48700000000000004,0.6,0.8,0.733,1.4,5.8,7.2,2.0,1.0,1.1,0.9,4.8,16.1,119.0,104.0
Matt Bonner,2013-14,SAS,PF,61.0,0.0,690.0,5.3,12.0,0.445,0.7,0.9,0.75,1.2,8.3,9.5,2.3,1.1,0.8,1.2,3.6,14.4,114.0,103.0
Matt Bonner,2014-15,SAS,PF,20.0,12.0,357.0,6.5,14.7,0.441,1.2,1.6,0.727,1.3,4.5,5.8,2.9,0.6,0.7,0.4,4.2,17.5,120.0,106.0
Matt Bonner,Career,,,710.0,103.0,12572.0,7.0,14.9,0.466,1.3,1.7,0.7759999999999999,2.5,7.0,9.5,2.2,1.1,0.9,1.2,5.2,18.4,119.0,106.0
Matt Bonner,,,,,,,,,,,,,,,,,,,,,,,
Matt Bonner,9,SAS,,550.0,97.0,9309.0,6.9,15.0,0.45799999999999996,1.1,1.4,0.757,2.3,7.3,9.6,2.3,1.0,0.9,1.2,4.6,18.3,118.0,104.0
Matt Bonner,2,TOR,,160.0,6.0,3263.0,7.3,14.9,0.49,1.9,2.4,0.81,3.1,6.0,9.1,1.7,1.4,0.8,1.2,7.0,18.8,121.0,111.0
Ian Mahinmi,2007-08,SAS,C,6.0,0.0,23.0,14.1,28.2,0.5,21.2,21.2,1.0,0.0,11.8,11.8,2.4,0.0,9.4,4.7,9.4,49.4,123.0,92.0
Ian Mahinmi,2009-10,SAS,C,26.0,0.0,165.0,11.1,17.5,0.636,9.8,14.9,0.66,4.1,12.4,16.5,0.6,1.0,2.5,4.8,10.2,32.1,115.0,100.0
Ian Mahinmi,2010-11,DAL,C,56.0,0.0,488.0,5.9,10.6,0.561,6.8,8.8,0.768,4.6,8.3,12.9,0.9,1.5,1.6,2.7,11.3,18.6,121.0,103.0
Ian Mahinmi,2011-12,DAL,C,61.0,12.0,1139.0,6.0,11.0,0.546,4.3,6.8,0.639,5.0,8.3,13.3,0.6,1.8,1.4,2.3,8.1,16.3,113.0,101.0
Ian Mahinmi,2012-13,IND,C,80.0,2.0,1322.0,6.0,13.2,0.45299999999999996,4.2,6.9,0.608,4.6,7.9,12.5,1.1,1.6,2.7,3.7,8.1,16.2,95.0,98.0
Ian Mahinmi,2013-14,IND,C,77.0,1.0,1248.0,3.8,7.9,0.48100000000000004,3.7,6.0,0.621,4.4,6.2,10.7,1.0,1.7,3.0,2.4,8.6,11.3,105.0,97.0
Ian Mahinmi,2014-15,IND,C,20.0,4.0,366.0,6.2,10.2,0.611,1.3,4.1,0.31,5.2,11.1,16.3,1.6,1.4,1.8,2.8,7.4,13.7,105.0,101.0
Ian Mahinmi,Career,,,326.0,19.0,4751.0,5.6,11.0,0.514,4.4,7.0,0.635,4.7,8.0,12.7,0.9,1.6,2.3,2.9,8.6,15.7,106.0,99.0
Ian Mahinmi,,,,,,,,,,,,,,,,,,,,,,,
Ian Mahinmi,3,IND,,177.0,7.0,2936.0,5.1,10.5,0.48100000000000004,3.6,6.2,0.588,4.6,7.6,12.2,1.1,1.6,2.7,3.0,8.2,13.8,100.0,98.0
Ian Mahinmi,2,DAL,,117.0,12.0,1627.0,6.0,10.8,0.551,5.1,7.4,0.6859999999999999,4.9,8.3,13.2,0.6,1.7,1.5,2.4,9.1,17.0,116.0,102.0
Ian Mahinmi,2,SAS,,32.0,0.0,188.0,11.5,18.7,0.612,11.2,15.7,0.7140000000000001,3.6,12.3,15.9,0.8,0.8,3.4,4.8,10.1,34.1,117.0,99.0
P.J. Tucker,2006-07,TOR,SF,17.0,0.0,83.0,6.9,13.7,0.5,5.0,8.7,0.5710000000000001,6.9,7.5,14.4,1.9,1.2,0.0,3.7,7.5,18.7,104.0,107.0
P.J. Tucker,2012-13,PHO,SG,79.0,45.0,1910.0,5.6,11.9,0.473,1.7,2.3,0.7440000000000001,3.5,5.9,9.4,2.9,1.7,0.5,1.8,3.9,13.6,109.0,109.0
P.J. Tucker,2013-14,PHO,SF,81.0,81.0,2490.0,5.3,12.4,0.431,3.1,4.0,0.7759999999999999,3.2,7.4,10.6,2.8,2.2,0.5,2.1,4.1,15.3,113.0,106.0
P.J. Tucker,2014-15,PHO,SF,23.0,9.0,626.0,5.1,11.2,0.45399999999999996,1.5,2.0,0.76,2.2,8.6,10.8,2.9,1.8,0.6,1.9,4.0,13.9,113.0,106.0
P.J. Tucker,Career,,,200.0,135.0,5109.0,5.4,12.1,0.45,2.4,3.2,0.758,3.3,7.0,10.3,2.9,2.0,0.5,2.0,4.1,14.6,111.0,107.0
P.J. Tucker,,,,,,,,,,,,,,,,,,,,,,,
P.J. Tucker,3,PHO,,183.0,135.0,5026.0,5.4,12.1,0.449,2.4,3.1,0.7659999999999999,3.2,7.0,10.2,2.9,2.0,0.5,1.9,4.0,14.5,111.0,107.0
P.J. Tucker,1,TOR,,17.0,0.0,83.0,6.9,13.7,0.5,5.0,8.7,0.5710000000000001,6.9,7.5,14.4,1.9,1.2,0.0,3.7,7.5,18.7,104.0,107.0
Clint Capela,2014-15,HOU,C,4.0,0.0,12.0,0.0,29.7,0.0,0.0,25.4,0.0,12.7,12.7,25.4,4.2,4.2,4.2,12.7,8.5,0.0,20.0,88.0
Clint Capela,Career,,,4.0,0.0,12.0,0.0,29.7,0.0,0.0,25.4,0.0,12.7,12.7,25.4,4.2,4.2,4.2,12.7,8.5,0.0,20.0,88.0
Danny Green,2009-10,CLE,SG,20.0,0.0,115.0,6.9,17.8,0.385,1.8,2.7,0.667,3.7,4.1,7.8,2.3,2.7,1.4,2.3,4.1,18.3,100.0,103.0
Danny Green,2010-11,SAS,SG,8.0,0.0,92.0,9.6,19.8,0.486,0.0,0.0,,1.7,6.8,8.5,1.1,1.1,0.6,2.8,4.0,23.2,104.0,107.0
Danny Green,2011-12,SAS,SG,66.0,38.0,1522.0,7.2,16.2,0.442,2.7,3.4,0.79,1.8,5.9,7.7,2.9,2.0,1.6,2.3,3.6,20.5,112.0,103.0
Danny Green,2012-13,SAS,SG,80.0,80.0,2201.0,6.9,15.4,0.44799999999999995,1.6,1.8,0.848,0.8,4.8,5.6,3.3,2.1,1.3,2.2,2.9,19.4,110.0,102.0
Danny Green,2013-14,SAS,SG,68.0,59.0,1651.0,6.7,15.5,0.43200000000000005,1.5,1.9,0.794,0.8,6.2,7.0,3.2,2.0,1.9,2.3,3.3,18.9,107.0,101.0
Danny Green,2014-15,SAS,SG,26.0,25.0,795.0,7.4,16.0,0.46299999999999997,1.6,1.6,0.96,1.0,6.1,7.1,3.0,2.3,2.2,2.1,3.5,20.5,114.0,99.0
Danny Green,Career,,,268.0,202.0,6376.0,7.0,15.8,0.444,1.8,2.2,0.821,1.1,5.6,6.8,3.1,2.1,1.6,2.2,3.3,19.7,110.0,102.0
Danny Green,,,,,,,,,,,,,,,,,,,,,,,
Danny Green,5,SAS,,248.0,202.0,6261.0,7.0,15.7,0.445,1.8,2.2,0.8240000000000001,1.1,5.6,6.7,3.1,2.1,1.6,2.2,3.3,19.7,110.0,102.0
Danny Green,1,CLE,,20.0,0.0,115.0,6.9,17.8,0.385,1.8,2.7,0.667,3.7,4.1,7.8,2.3,2.7,1.4,2.3,4.1,18.3,100.0,103.0
Aaron Gordon,2014-15,ORL,PF,11.0,0.0,165.0,7.8,13.5,0.581,3.1,4.7,0.667,2.5,7.8,10.4,2.2,0.9,1.9,3.5,4.7,20.1,111.0,106.0
Aaron Gordon,Career,,,11.0,0.0,165.0,7.8,13.5,0.581,3.1,4.7,0.667,2.5,7.8,10.4,2.2,0.9,1.9,3.5,4.7,20.1,111.0,106.0
Jerome Jordan,2011-12,NYK,C,21.0,0.0,108.0,8.1,15.7,0.515,3.8,4.8,0.8,6.7,6.2,12.9,1.9,0.5,2.9,1.0,7.2,20.0,126.0,102.0
Jerome Jordan,2014-15,BRK,C,20.0,0.0,197.0,6.9,10.9,0.634,4.0,4.5,0.882,7.4,6.4,13.8,1.9,1.9,2.4,4.0,7.7,17.8,120.0,103.0
Jerome Jordan,Career,,,41.0,0.0,305.0,7.3,12.6,0.581,3.9,4.6,0.852,7.2,6.3,13.5,1.9,1.4,2.6,2.9,7.5,18.6,122.0,103.0
Jerome Jordan,,,,,,,,,,,,,,,,,,,,,,,
Jerome Jordan,1,NYK,,21.0,0.0,108.0,8.1,15.7,0.515,3.8,4.8,0.8,6.7,6.2,12.9,1.9,0.5,2.9,1.0,7.2,20.0,126.0,102.0
Jerome Jordan,1,BRK,,20.0,0.0,197.0,6.9,10.9,0.634,4.0,4.5,0.882,7.4,6.4,13.8,1.9,1.9,2.4,4.0,7.7,17.8,120.0,103.0
J.J. Redick,2006-07,ORL,PG,42.0,0.0,622.0,6.9,16.7,0.41,4.6,5.2,0.9,0.9,3.6,4.5,3.1,1.0,0.0,1.8,4.5,21.6,117.0,108.0
J.J. Redick,2007-08,ORL,SG,34.0,0.0,276.0,8.9,20.1,0.444,5.0,6.3,0.794,0.2,4.1,4.3,3.0,0.7,0.0,2.8,5.4,26.1,108.0,110.0
J.J. Redick,2008-09,ORL,SG,64.0,5.0,1111.0,5.5,14.0,0.391,3.8,4.4,0.871,0.4,4.7,5.1,3.4,1.0,0.0,2.5,3.4,17.9,107.0,106.0
J.J. Redick,2009-10,ORL,SG,82.0,9.0,1808.0,7.0,16.0,0.439,5.5,6.4,0.86,0.5,4.0,4.5,4.6,0.8,0.1,1.8,3.4,22.7,123.0,108.0
J.J. Redick,2010-11,ORL,SG,59.0,5.0,1513.0,6.9,15.5,0.441,3.9,4.5,0.875,0.2,3.7,3.9,3.5,1.0,0.1,1.8,2.8,20.6,117.0,106.0
J.J. Redick,2011-12,ORL,SG,65.0,22.0,1765.0,7.6,17.8,0.425,4.4,4.8,0.9109999999999999,0.5,4.0,4.6,5.0,0.8,0.2,2.1,2.8,22.9,117.0,109.0
J.J. Redick,2012-13,TOT,SG,78.0,13.0,2379.0,8.3,19.1,0.434,3.7,4.1,0.9,0.4,3.3,3.7,6.4,0.8,0.2,3.0,2.5,23.9,111.0,113.0
J.J. Redick,2012-13,ORL,SG,50.0,11.0,1575.0,8.7,19.2,0.45,3.8,4.3,0.8909999999999999,0.3,3.6,3.9,7.3,1.0,0.2,3.5,2.3,25.0,112.0,113.0
J.J. Redick,2012-13,MIL,SG,28.0,2.0,804.0,7.6,18.8,0.40299999999999997,3.5,3.8,0.9179999999999999,0.5,2.8,3.3,4.8,0.6,0.3,2.1,3.0,21.7,109.0,112.0
J.J. Redick,2013-14,LAC,SG,35.0,34.0,987.0,9.2,20.2,0.455,4.9,5.4,0.915,0.5,3.3,3.8,4.0,1.4,0.2,2.1,3.3,27.0,117.0,109.0
J.J. Redick,2014-15,LAC,SG,25.0,25.0,732.0,8.2,17.8,0.45899999999999996,5.0,5.7,0.866,0.2,2.8,3.0,2.8,0.8,0.1,2.0,3.1,25.3,117.0,111.0
J.J. Redick,Career,,,484.0,113.0,11193.0,7.5,17.3,0.434,4.4,5.0,0.883,0.4,3.7,4.1,4.5,0.9,0.1,2.2,3.1,22.8,115.0,109.0
J.J. Redick,,,,,,,,,,,,,,,,,,,,,,,
J.J. Redick,7,ORL,,396.0,52.0,8670.0,7.3,16.8,0.43200000000000005,4.4,5.0,0.878,0.4,4.0,4.4,4.7,0.9,0.1,2.3,3.1,22.2,116.0,109.0
J.J. Redick,2,LAC,,60.0,59.0,1719.0,8.8,19.2,0.456,4.9,5.5,0.894,0.4,3.1,3.4,3.5,1.1,0.1,2.1,3.2,26.3,117.0,110.0
J.J. Redick,1,MIL,,28.0,2.0,804.0,7.6,18.8,0.40299999999999997,3.5,3.8,0.9179999999999999,0.5,2.8,3.3,4.8,0.6,0.3,2.1,3.0,21.7,109.0,112.0
Russell Westbrook,2008-09,OKC,PG,82.0,65.0,2668.0,8.4,21.0,0.39799999999999996,6.7,8.2,0.815,3.4,4.2,7.7,8.4,2.1,0.3,5.3,3.7,24.1,99.0,111.0
Russell Westbrook,2009-10,OKC,PG,82.0,82.0,2813.0,8.9,21.3,0.418,6.0,7.7,0.78,2.6,4.7,7.4,12.0,2.0,0.6,4.9,3.7,24.2,105.0,106.0
Russell Westbrook,2010-11 ★,OKC,PG,82.0,82.0,2847.0,11.2,25.3,0.442,9.7,11.5,0.8420000000000001,2.2,4.7,6.9,12.2,2.8,0.5,5.7,3.8,32.6,110.0,107.0
Russell Westbrook,2011-12 ★,OKC,PG,66.0,66.0,2331.0,12.8,28.0,0.457,7.5,9.1,0.823,2.1,4.5,6.7,8.0,2.5,0.5,5.3,3.3,34.5,108.0,105.0
Russell Westbrook,2012-13 ★,OKC,PG,82.0,82.0,2861.0,12.1,27.6,0.43799999999999994,8.3,10.3,0.8,2.0,5.7,7.7,10.9,2.6,0.4,4.9,3.4,34.2,111.0,103.0
Russell Westbrook,2013-14,OKC,PG,46.0,46.0,1412.0,12.3,28.2,0.43700000000000006,8.6,10.4,0.826,2.0,7.4,9.4,11.4,3.1,0.2,6.3,3.7,35.7,108.0,102.0
Russell Westbrook,2014-15,OKC,PG,12.0,12.0,366.0,15.3,32.0,0.478,13.2,16.3,0.809,2.8,6.7,9.5,11.7,3.3,0.0,6.8,4.2,45.7,115.0,100.0
Russell Westbrook,Career,,,452.0,435.0,15298.0,10.9,25.1,0.434,7.9,9.7,0.815,2.4,5.1,7.5,10.5,2.5,0.4,5.4,3.6,30.8,107.0,106.0
Dirk Nowitzki,1998-99,DAL,PF,47.0,24.0,958.0,7.7,18.9,0.405,5.6,7.2,0.773,2.3,6.8,9.1,2.6,1.6,1.5,4.1,5.9,21.7,95.0,104.0
Dirk Nowitzki,1999-00,DAL,PF,82.0,81.0,2938.0,8.9,19.2,0.461,5.0,6.0,0.83,1.8,7.4,9.2,3.5,1.1,1.2,2.4,4.4,24.7,112.0,107.0
Dirk Nowitzki,2000-01,DAL,PF,82.0,82.0,3125.0,9.7,20.5,0.474,7.4,8.9,0.838,2.0,10.5,12.4,2.9,1.3,1.7,2.6,4.0,29.4,118.0,100.0
Dirk Nowitzki,2001-02 ★,DAL,C,76.0,76.0,2891.0,10.7,22.5,0.47700000000000004,7.9,9.2,0.853,2.1,11.4,13.5,3.3,1.5,1.4,2.6,4.0,31.8,120.0,104.0
Dirk Nowitzki,2002-03 ★,DAL,PF,80.0,80.0,3117.0,11.5,24.8,0.46299999999999997,8.0,9.1,0.8809999999999999,1.3,11.8,13.2,4.0,1.8,1.4,2.5,3.4,33.5,117.0,98.0
